bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,lotsizesquarefeet
3.0,2.0,964.0,189430.0,1955.0,6037.0,8165.0
4.0,2.0,1884.0,473585.0,1972.0,6059.0,6000.0
3.0,2.0,1406.0,311853.0,1975.0,6059.0,3065.0
4.0,2.5,1912.0,271854.0,1996.0,6059.0,3500.0
4.0,2.0,1555.0,212817.0,1946.0,6037.0,7007.0
4.0,3.0,2367.0,636200.0,1969.0,6059.0,3000.0
2.0,2.0,1220.0,695445.0,2014.0,6037.0,2264.0
3.0,2.0,1511.0,321585.0,1969.0,6037.0,6021.0
2.0,1.0,785.0,439094.0,1925.0,6037.0,3359.0
4.0,3.5,3969.0,599952.0,1975.0,6059.0,6352.0
3.0,2.0,1303.0,119979.0,1961.0,6037.0,7500.0
5.0,3.0,3020.0,288404.0,1977.0,6059.0,6000.0
7.0,5.0,3407.0,763327.0,2007.0,6059.0,6427.0
3.0,2.0,2096.0,105370.0,1927.0,6037.0,6437.0
2.0,3.0,2099.0,488661.0,1949.0,6037.0,14068.0
3.0,2.0,1370.0,173629.0,1977.0,6059.0,4500.0
5.0,4.5,3140.0,1234067.0,2003.0,6059.0,4982.0
2.0,1.0,1083.0,401600.0,1941.0,6037.0,4816.0
2.0,2.0,1249.0,759474.0,1941.0,6037.0,3716.0
4.0,3.0,2792.0,213279.0,1957.0,6037.0,27742.0
3.0,3.0,1681.0,1030356.0,1950.0,6037.0,7004.0
4.0,3.0,3049.0,1207030.0,1968.0,6037.0,14375.0
4.0,2.0,1792.0,585000.0,1956.0,6059.0,10000.0
4.0,2.5,3425.0,801085.0,1990.0,6059.0,8450.0
3.0,2.0,1448.0,402340.0,1926.0,6037.0,7490.0
4.0,2.0,1541.0,76374.0,1956.0,6037.0,7520.0
4.0,2.0,1687.0,352743.0,1953.0,6037.0,8397.0
3.0,1.0,1318.0,171363.0,1950.0,6059.0,6011.0
7.0,3.0,2811.0,186669.0,1946.0,6037.0,10030.0
5.0,3.0,3073.0,127734.0,1936.0,6037.0,9985.0
3.0,1.0,1213.0,313486.0,1951.0,6037.0,5924.0
2.0,2.0,1195.0,501488.0,1963.0,6059.0,
2.0,2.0,1369.0,195804.0,1965.0,6059.0,
4.0,3.0,3121.0,303370.0,1986.0,6037.0,10516.0
6.0,5.0,5238.0,3147357.0,1925.0,6037.0,20000.0
5.0,3.0,2196.0,835600.0,1966.0,6037.0,7809.0
3.0,4.0,3085.0,401037.0,1922.0,6037.0,8320.0
4.0,4.5,6390.0,2970000.0,2006.0,6059.0,17467.0
4.0,3.0,2538.0,657712.0,1965.0,6037.0,31060.0
3.0,2.0,1244.0,156270.0,1964.0,6111.0,10000.0
4.0,2.0,2154.0,515604.0,1952.0,6037.0,63003.0
3.0,3.5,3616.0,858676.0,1991.0,6059.0,13600.0
5.0,4.0,3329.0,991188.0,2000.0,6059.0,5320.0
3.0,2.0,1416.0,910000.0,1913.0,6037.0,7384.0
3.0,2.0,1442.0,105147.0,1925.0,6037.0,3554.0
3.0,2.5,3346.0,1103597.0,1977.0,6059.0,15400.0
1.0,1.0,520.0,32640.0,1922.0,6037.0,8096.0
3.0,1.5,1602.0,206430.0,1972.0,6059.0,873.0
2.0,1.0,1092.0,309172.0,1920.0,6037.0,7204.0
4.0,5.0,5052.0,3188807.0,2009.0,6059.0,10000.0
3.0,2.0,1775.0,504303.0,1961.0,6037.0,8291.0
4.0,2.0,1259.0,251385.0,1972.0,6037.0,6450.0
3.0,2.0,1418.0,1144000.0,1922.0,6037.0,3715.0
4.0,2.5,2792.0,1246721.0,1978.0,6059.0,14500.0
4.0,3.0,3281.0,862354.0,1984.0,6059.0,6996.0
3.0,3.0,3406.0,2300000.0,2008.0,6037.0,5915.0
3.0,2.0,1768.0,626000.0,1978.0,6037.0,8683.0
4.0,2.0,2036.0,373432.0,1961.0,6037.0,12345.0
2.0,2.0,1376.0,70781.0,1937.0,6037.0,6250.0
5.0,3.0,2005.0,352241.0,1983.0,6037.0,40055.0
3.0,2.0,2031.0,497548.0,1937.0,6037.0,6882.0
4.0,3.0,2910.0,916347.0,1999.0,6059.0,11858.0
3.0,2.0,1382.0,297148.0,1924.0,6037.0,6615.0
3.0,2.0,2898.0,330723.0,1943.0,6037.0,11770.0
4.0,2.0,1681.0,545202.0,1964.0,6059.0,10716.0
2.0,1.0,906.0,23143.0,1948.0,6037.0,6006.0
4.0,4.5,3991.0,6689970.0,1998.0,6059.0,3600.0
3.0,2.5,1818.0,302538.0,1993.0,6059.0,3920.0
3.0,3.0,1988.0,516870.0,1993.0,6037.0,2500.0
3.0,3.0,1299.0,371363.0,1989.0,6059.0,4000.0
2.0,1.0,1063.0,168381.0,1953.0,6037.0,6094.0
2.0,2.0,1428.0,472947.0,1976.0,6059.0,4465.0
4.0,3.0,4428.0,3096141.0,1917.0,6059.0,11040.0
3.0,3.0,1868.0,419107.0,1949.0,6037.0,6815.0
3.0,2.0,1647.0,410000.0,1953.0,6111.0,8480.0
2.0,2.0,982.0,548235.0,1929.0,6059.0,6217.0
3.0,3.0,1412.0,429718.0,1949.0,6037.0,5600.0
3.0,2.0,1048.0,68229.0,1959.0,6111.0,6000.0
2.0,1.0,560.0,49719.0,1924.0,6037.0,4979.0
3.0,1.0,1370.0,128912.0,1955.0,6037.0,6674.0
3.0,2.0,1567.0,598301.0,1955.0,6059.0,7316.0
5.0,3.0,2612.0,120433.0,1970.0,6059.0,6076.0
3.0,2.0,1685.0,499305.0,1959.0,6037.0,8242.0
3.0,2.0,1256.0,77826.0,1952.0,6037.0,6951.0
4.0,2.0,1472.0,173237.0,1962.0,6037.0,8590.0
5.0,2.5,2295.0,451873.0,1962.0,6111.0,10200.0
4.0,3.5,3046.0,671379.0,2001.0,6111.0,5500.0
2.0,1.0,900.0,186636.0,1928.0,6037.0,6518.0
4.0,3.0,2206.0,107664.0,1959.0,6111.0,18000.0
3.0,2.5,2458.0,555015.0,1975.0,6059.0,5500.0
4.0,2.0,3459.0,368901.0,1910.0,6037.0,5928.0
2.0,1.0,672.0,411176.0,1929.0,6037.0,4598.0
5.0,2.0,2331.0,190728.0,1925.0,6037.0,6003.0
4.0,2.0,1381.0,403000.0,1969.0,6111.0,9774.0
3.0,2.0,1032.0,384280.0,1953.0,6037.0,5276.0
3.0,3.0,1888.0,240481.0,1954.0,6037.0,6299.0
2.0,2.0,2035.0,670598.0,1948.0,6037.0,8443.0
3.0,1.0,954.0,256239.0,1952.0,6037.0,5894.0
5.0,3.0,2156.0,1850000.0,1949.0,6037.0,29091.0
3.0,3.0,2054.0,835675.0,1937.0,6037.0,7289.0
4.0,3.0,2448.0,612107.0,2001.0,6059.0,5408.0
4.0,4.0,3685.0,810367.0,1989.0,6111.0,28672.0
4.0,2.0,1472.0,198300.0,1970.0,6037.0,5010.0
3.0,2.5,2095.0,454405.0,1989.0,6111.0,5150.0
4.0,2.0,1383.0,420354.0,1961.0,6037.0,7330.0
2.0,1.0,862.0,261448.0,1950.0,6037.0,7373.0
2.0,1.0,980.0,138240.0,1961.0,6037.0,5583.0
2.0,2.0,2104.0,418277.0,2002.0,6059.0,5080.0
2.0,1.0,885.0,233923.0,1955.0,6037.0,5000.0
3.0,2.0,1913.0,161643.0,1990.0,6037.0,92217.0
5.0,3.0,2129.0,598997.0,1965.0,6059.0,7566.0
4.0,2.0,1339.0,264919.0,1925.0,6037.0,6131.0
3.0,3.0,1299.0,565000.0,1986.0,6059.0,3750.0
3.0,2.0,1237.0,343474.0,1953.0,6037.0,8040.0
3.0,2.0,1293.0,452517.0,1953.0,6059.0,9360.0
3.0,2.0,1813.0,913725.0,1949.0,6037.0,6698.0
4.0,2.0,2018.0,144045.0,1976.0,6037.0,11003.0
3.0,2.0,1546.0,269784.0,1976.0,6059.0,6432.0
3.0,2.0,1695.0,542833.0,1970.0,6111.0,4132.0
2.0,2.0,979.0,259739.0,1950.0,6037.0,7200.0
2.0,1.0,848.0,305734.0,1948.0,6037.0,7196.0
3.0,2.0,1823.0,666780.0,1959.0,6111.0,13103.0
4.0,2.0,1420.0,59118.0,1945.0,6037.0,4682.0
2.0,1.0,1146.0,530518.0,1922.0,6037.0,6946.0
3.0,1.0,972.0,297619.0,1950.0,6037.0,6196.0
3.0,2.0,1603.0,351733.0,1947.0,6037.0,5859.0
3.0,2.0,1740.0,724873.0,1948.0,6037.0,
3.0,3.0,1565.0,486698.0,1988.0,6037.0,5657.0
3.0,2.0,2143.0,254873.0,1971.0,6037.0,7901.0
4.0,2.0,1670.0,435068.0,1951.0,6037.0,10446.0
2.0,2.0,1786.0,810425.0,1960.0,6037.0,7503.0
4.0,3.0,2315.0,678000.0,1968.0,6059.0,15345.0
4.0,2.5,1752.0,470782.0,1987.0,6059.0,4500.0
3.0,2.0,1305.0,205671.0,1963.0,6037.0,7387.0
3.0,2.0,1300.0,73267.0,1954.0,6037.0,7300.0
4.0,2.0,1645.0,229703.0,1962.0,6037.0,8059.0
4.0,3.0,3420.0,290632.0,1966.0,6037.0,12741.0
3.0,4.0,1608.0,1045888.0,1922.0,6037.0,8185.0
3.0,3.0,2860.0,169163.0,1937.0,6037.0,7797.0
4.0,2.0,1639.0,575293.0,1960.0,6037.0,6423.0
4.0,3.0,2471.0,1069568.0,1928.0,6037.0,6753.0
4.0,2.0,1826.0,959000.0,1959.0,6037.0,7762.0
3.0,3.0,2280.0,147654.0,1952.0,6037.0,7367.0
4.0,3.0,2255.0,232897.0,1953.0,6037.0,9043.0
3.0,1.0,1319.0,68715.0,1936.0,6037.0,6822.0
4.0,2.5,1997.0,352635.0,1974.0,6111.0,8274.0
2.0,2.5,1301.0,313889.0,1987.0,6111.0,2304.0
4.0,2.0,1548.0,99279.0,1976.0,6111.0,7541.0
4.0,2.0,1719.0,558386.0,1970.0,6111.0,6500.0
3.0,2.0,1598.0,1231630.0,1927.0,6037.0,4503.0
3.0,2.0,1500.0,964487.0,1955.0,6037.0,36014.0
3.0,2.0,1274.0,73058.0,1959.0,6037.0,7499.0
3.0,2.0,1638.0,113030.0,1957.0,6037.0,7034.0
4.0,2.5,2659.0,556661.0,1980.0,6111.0,11126.0
5.0,5.0,4561.0,1135899.0,1999.0,6037.0,14701.0
3.0,1.0,1473.0,566750.0,1953.0,6037.0,5608.0
2.0,2.0,1958.0,414350.0,1946.0,6037.0,6162.0
2.0,1.0,1176.0,39307.0,1941.0,6037.0,5534.0
4.0,4.0,3736.0,322576.0,1949.0,6037.0,13100.0
4.0,5.0,4226.0,2200000.0,1980.0,6037.0,6981.0
3.0,1.0,1034.0,178838.0,1951.0,6037.0,6711.0
3.0,3.0,2220.0,225746.0,1978.0,6037.0,6517.0
3.0,4.0,2268.0,1687919.0,1937.0,6037.0,7371.0
2.0,2.0,1533.0,87557.0,1963.0,6037.0,3124.0
3.0,2.0,1470.0,182691.0,1958.0,6037.0,7287.0
3.0,2.0,1540.0,63380.0,1953.0,6037.0,5555.0
3.0,2.0,1572.0,227863.0,1924.0,6037.0,5000.0
4.0,4.0,2961.0,546265.0,1963.0,6037.0,8127.0
3.0,1.0,1120.0,65144.0,1928.0,6037.0,6069.0
3.0,2.0,1737.0,1904769.0,1942.0,6037.0,6088.0
0.0,5.0,5782.0,4626995.0,2006.0,6037.0,9934.0
2.0,3.0,3678.0,1561352.0,1932.0,6037.0,10155.0
2.0,1.0,928.0,277389.0,1930.0,6037.0,5192.0
3.0,2.0,1152.0,310022.0,1939.0,6037.0,4024.0
3.0,1.0,1026.0,247572.0,1960.0,6037.0,3751.0
3.0,2.0,1099.0,439000.0,1962.0,6111.0,8400.0
3.0,2.0,2037.0,432000.0,1910.0,6037.0,3921.0
4.0,3.0,2523.0,2144041.0,1937.0,6037.0,8010.0
3.0,2.0,1187.0,379000.0,1956.0,6037.0,8214.0
2.0,1.0,1293.0,52342.0,1950.0,6037.0,5501.0
1.0,1.0,745.0,192000.0,1942.0,6037.0,443008.0
3.0,1.0,936.0,464000.0,1952.0,6037.0,5001.0
2.0,1.0,1300.0,126954.0,1928.0,6037.0,3950.0
4.0,2.5,2533.0,599720.0,1981.0,6111.0,7408.0
3.0,2.0,1202.0,403336.0,1959.0,6037.0,6268.0
5.0,3.0,6339.0,3908712.0,1917.0,6037.0,18009.0
3.0,1.0,912.0,114201.0,1955.0,6037.0,6458.0
4.0,3.0,3014.0,861313.0,1986.0,6037.0,8045.0
3.0,1.0,1040.0,116353.0,1960.0,6037.0,5898.0
4.0,2.0,1300.0,296369.0,1958.0,6037.0,7482.0
3.0,4.0,3740.0,1985117.0,2011.0,6037.0,8266.0
1.0,2.0,1524.0,689674.0,1924.0,6037.0,3031.0
4.0,2.0,1236.0,79584.0,1952.0,6037.0,7500.0
3.0,2.0,2336.0,678000.0,1972.0,6037.0,8224.0
3.0,2.0,1268.0,348096.0,1954.0,6037.0,6056.0
2.0,1.0,852.0,298819.0,1948.0,6037.0,4480.0
2.0,1.0,1228.0,643551.0,1931.0,6037.0,3760.0
2.0,2.0,1498.0,477322.0,1947.0,6037.0,8297.0
3.0,1.0,948.0,224273.0,1947.0,6037.0,4700.0
4.0,2.0,1288.0,426363.0,1963.0,6037.0,8386.0
2.0,2.0,1110.0,320531.0,1912.0,6037.0,1350.0
4.0,2.0,1718.0,69228.0,1965.0,6059.0,7200.0
3.0,1.0,1465.0,432037.0,1926.0,6037.0,6619.0
2.0,1.0,1129.0,859493.0,1937.0,6037.0,5874.0
3.0,2.0,1610.0,133765.0,1948.0,6037.0,7082.0
4.0,2.0,1240.0,515000.0,1943.0,6037.0,6108.0
2.0,1.0,969.0,261096.0,1949.0,6037.0,6271.0
2.0,2.0,1192.0,376000.0,1947.0,6037.0,4988.0
4.0,3.0,1570.0,218497.0,1947.0,6037.0,5946.0
4.0,3.0,4287.0,1119769.0,1980.0,6037.0,39236.0
2.0,1.0,896.0,330856.0,1947.0,6037.0,5374.0
2.0,2.0,1140.0,771589.0,1923.0,6037.0,6455.0
3.0,1.0,999.0,48821.0,1953.0,6037.0,5532.0
2.0,1.0,1046.0,389492.0,1926.0,6037.0,6061.0
3.0,3.0,2065.0,724000.0,1985.0,6037.0,20265.0
4.0,2.5,2186.0,683000.0,1986.0,6111.0,9798.0
3.0,2.0,1796.0,249518.0,1938.0,6037.0,9808.0
4.0,3.0,2694.0,315132.0,1986.0,6111.0,10148.0
2.0,2.0,1855.0,769000.0,1947.0,6037.0,7184.0
3.0,1.0,1513.0,385686.0,1950.0,6037.0,6324.0
3.0,2.0,1674.0,685000.0,1949.0,6037.0,22030.0
3.0,4.0,3029.0,227160.0,1961.0,6037.0,12909.0
3.0,3.0,1737.0,435017.0,1944.0,6037.0,5717.0
3.0,1.0,1045.0,337219.0,1951.0,6037.0,6349.0
3.0,2.0,1537.0,420361.0,1973.0,6059.0,1778.0
3.0,2.5,2211.0,881000.0,1985.0,6059.0,5000.0
4.0,3.0,2096.0,536606.0,1971.0,6059.0,2592.0
2.0,1.0,850.0,249593.0,1927.0,6037.0,5433.0
3.0,2.5,3512.0,1387689.0,1998.0,6059.0,7590.0
3.0,2.0,1034.0,421533.0,1950.0,6037.0,4647.0
3.0,3.0,2160.0,104291.0,1960.0,6037.0,13814.0
2.0,1.0,750.0,58354.0,1949.0,6037.0,6288.0
3.0,2.0,1986.0,309650.0,1986.0,6037.0,11809.0
4.0,3.0,2455.0,699828.0,2004.0,6037.0,6021.0
2.0,1.0,868.0,62901.0,1940.0,6037.0,3480.0
2.0,2.5,1132.0,127253.0,1973.0,6059.0,1276.0
3.0,2.0,1443.0,134913.0,1991.0,6037.0,7428.0
2.0,1.0,1459.0,67473.0,1949.0,6037.0,8393.0
3.0,2.0,1320.0,677171.0,1970.0,6059.0,6343.0
3.0,1.0,1102.0,600000.0,1954.0,6037.0,7510.0
3.0,5.0,4126.0,1877924.0,2003.0,6059.0,10106.0
4.0,3.0,2951.0,662924.0,1986.0,6037.0,9694.0
4.0,2.0,1795.0,65437.0,1955.0,6111.0,16291.0
4.0,3.0,2572.0,757582.0,1995.0,6059.0,7150.0
4.0,3.0,2753.0,897094.0,1998.0,6059.0,9060.0
3.0,2.0,1299.0,119404.0,1957.0,6037.0,7259.0
3.0,2.0,1535.0,263355.0,1961.0,6037.0,7257.0
3.0,2.0,1104.0,65154.0,1957.0,6037.0,8499.0
2.0,3.0,1859.0,458456.0,1952.0,6037.0,6323.0
3.0,2.5,1970.0,369972.0,1970.0,6059.0,7650.0
5.0,4.5,3541.0,1104958.0,2000.0,6059.0,6232.0
3.0,2.0,1316.0,205123.0,1923.0,6037.0,5672.0
3.0,2.0,1316.0,205123.0,1923.0,6037.0,5672.0
3.0,2.0,1648.0,114918.0,1968.0,6059.0,6630.0
3.0,2.0,1146.0,280072.0,1924.0,6037.0,4513.0
3.0,2.0,1373.0,64557.0,1957.0,6059.0,7242.0
3.0,1.5,1381.0,298006.0,1962.0,6059.0,6000.0
2.0,1.0,676.0,35481.0,1928.0,6037.0,3213.0
2.0,1.0,754.0,769053.0,1938.0,6037.0,6250.0
2.0,2.0,1320.0,130843.0,1983.0,6037.0,4385.0
4.0,3.0,1557.0,644683.0,1948.0,6037.0,5900.0
4.0,2.5,2278.0,294278.0,1966.0,6059.0,7475.0
4.0,2.5,1457.0,588845.0,1963.0,6059.0,7700.0
5.0,2.0,1132.0,42209.0,1920.0,6059.0,8707.0
3.0,2.0,1007.0,168210.0,1985.0,6059.0,3060.0
3.0,2.0,1143.0,108559.0,1977.0,6037.0,44703.0
4.0,2.0,2102.0,245484.0,1963.0,6059.0,10947.0
4.0,3.0,2013.0,270697.0,1958.0,6059.0,7312.0
4.0,2.0,1202.0,301868.0,1955.0,6059.0,6500.0
4.0,2.0,1400.0,438377.0,1955.0,6059.0,7879.0
4.0,4.0,3012.0,638500.0,1994.0,6037.0,5303.0
5.0,4.5,4122.0,241219.0,1974.0,6059.0,12740.0
4.0,4.0,3159.0,659633.0,2013.0,6037.0,6128.0
3.0,4.0,2728.0,411793.0,1951.0,6037.0,15745.0
3.0,3.0,2051.0,219846.0,1985.0,6037.0,12296.0
1.0,1.0,1088.0,217558.0,1924.0,6037.0,6624.0
4.0,3.0,2574.0,734075.0,1985.0,6059.0,5000.0
2.0,1.0,1235.0,451444.0,1953.0,6059.0,5685.0
2.0,1.0,665.0,288517.0,1947.0,6059.0,6000.0
3.0,2.0,1749.0,63945.0,1962.0,6059.0,6000.0
4.0,2.0,1282.0,51089.0,1960.0,6059.0,6060.0
4.0,3.0,2378.0,729000.0,1966.0,6037.0,12608.0
4.0,2.0,2037.0,268300.0,1997.0,6037.0,9530.0
4.0,3.0,2420.0,522853.0,2004.0,6037.0,5207.0
2.0,2.0,1505.0,470779.0,1948.0,6037.0,7136.0
3.0,2.0,1327.0,152222.0,1990.0,6037.0,6746.0
1.0,1.0,830.0,390085.0,1923.0,6037.0,4012.0
5.0,3.0,3456.0,647744.0,1999.0,6059.0,6357.0
4.0,2.0,2074.0,574000.0,1958.0,6037.0,9207.0
2.0,1.0,1118.0,371362.0,1958.0,6037.0,9600.0
5.0,3.0,2882.0,491488.0,1994.0,6059.0,6875.0
4.0,4.5,3912.0,2847720.0,2004.0,6059.0,8272.0
2.0,3.0,1586.0,522153.0,1989.0,6059.0,2106.0
4.0,2.0,1356.0,69381.0,1963.0,6059.0,16500.0
3.0,2.0,1068.0,54768.0,1960.0,6059.0,6500.0
2.0,1.0,994.0,136296.0,,6037.0,5262.0
2.0,2.0,1712.0,79475.0,1950.0,6037.0,5521.0
4.0,2.0,1574.0,153835.0,1972.0,6037.0,7116.0
3.0,2.0,1470.0,606000.0,1960.0,6037.0,12119.0
3.0,2.0,1580.0,69329.0,1961.0,6037.0,7552.0
4.0,4.0,3619.0,236355.0,1954.0,6037.0,18843.0
3.0,2.0,1225.0,84251.0,1987.0,6037.0,6798.0
3.0,2.0,1838.0,654241.0,2008.0,6037.0,4308.0
4.0,1.0,1127.0,245335.0,1949.0,6037.0,5061.0
3.0,3.0,1836.0,470000.0,1997.0,6037.0,307787.0
4.0,3.0,2721.0,108652.0,1965.0,6059.0,8100.0
3.0,3.0,3211.0,857319.0,1990.0,6059.0,10400.0
3.0,2.0,1214.0,364081.0,1957.0,6059.0,6003.0
3.0,2.0,1349.0,427736.0,1956.0,6037.0,7504.0
3.0,1.0,1179.0,294402.0,1953.0,6111.0,7148.0
4.0,2.0,1871.0,221681.0,1994.0,6037.0,19655.0
4.0,3.0,1984.0,66432.0,1961.0,6037.0,7509.0
3.0,2.0,1688.0,76506.0,1960.0,6059.0,11730.0
4.0,2.0,1260.0,476345.0,1971.0,6059.0,5000.0
2.0,3.0,1631.0,496427.0,1974.0,6059.0,2500.0
4.0,2.5,1802.0,68006.0,1968.0,6059.0,3476.0
3.0,2.5,2213.0,709254.0,1989.0,6111.0,6768.0
3.0,2.0,1802.0,226862.0,1964.0,6037.0,7382.0
4.0,2.0,1475.0,464984.0,1955.0,6059.0,6765.0
4.0,3.0,2568.0,1023902.0,1941.0,6037.0,23896.0
4.0,3.0,2366.0,470655.0,2002.0,6037.0,8194.0
3.0,1.5,1800.0,218526.0,1963.0,6059.0,2500.0
2.0,2.0,1507.0,441013.0,1946.0,6111.0,13350.0
4.0,3.0,1913.0,276000.0,1999.0,6037.0,11441.0
5.0,3.0,2748.0,467964.0,1999.0,6037.0,6731.0
1.0,2.0,1244.0,421328.0,1967.0,6059.0,1400.0
2.0,2.5,1986.0,516444.0,1961.0,6059.0,8750.0
4.0,5.0,4613.0,5177775.0,2010.0,6059.0,9216.0
4.0,2.0,1003.0,92517.0,1910.0,6037.0,5924.0
5.0,3.0,3765.0,223704.0,1965.0,6059.0,26240.0
3.0,3.0,3644.0,963068.0,1947.0,6037.0,15866.0
4.0,3.0,2550.0,101945.0,1974.0,6037.0,
2.0,1.0,1084.0,33915.0,1921.0,6037.0,6749.0
3.0,2.0,1197.0,223649.0,2007.0,6037.0,2458.0
4.0,2.0,1570.0,436894.0,1960.0,6111.0,7496.0
5.0,3.0,2364.0,586162.0,2002.0,6059.0,6210.0
3.0,1.0,1142.0,83285.0,1947.0,6037.0,7016.0
2.0,1.0,720.0,240000.0,1947.0,6037.0,2839.0
4.0,4.0,3096.0,517960.0,1995.0,6037.0,7326.0
3.0,2.0,1888.0,265500.0,2005.0,6037.0,30592.0
1.0,1.0,976.0,368553.0,2007.0,6037.0,3514.0
3.0,2.0,1764.0,262252.0,1964.0,6037.0,7502.0
5.0,4.0,3500.0,1949280.0,1979.0,6037.0,21583.0
3.0,2.0,1157.0,91371.0,1994.0,6037.0,9513.0
4.0,2.5,1770.0,494111.0,1998.0,6059.0,3425.0
3.0,1.0,1648.0,27699.0,1925.0,6037.0,6336.0
3.0,1.0,687.0,108222.0,1912.0,6037.0,
3.0,2.5,1438.0,390871.0,1964.0,6059.0,984.0
4.0,3.0,1840.0,659911.0,1970.0,6037.0,8731.0
5.0,3.0,3032.0,529762.0,2003.0,6111.0,4621.0
5.0,3.0,3032.0,508439.0,2002.0,6111.0,4570.0
3.0,2.0,1248.0,495000.0,1961.0,6037.0,5347.0
4.0,2.0,1192.0,228268.0,1954.0,6037.0,5997.0
5.0,4.0,3322.0,1472112.0,1969.0,6037.0,16056.0
2.0,3.0,1714.0,542519.0,1950.0,6037.0,9629.0
4.0,2.0,2184.0,227834.0,1957.0,6037.0,8311.0
3.0,1.0,912.0,75402.0,1960.0,6037.0,9907.0
3.0,2.0,1528.0,438030.0,1957.0,6037.0,7504.0
3.0,2.0,931.0,350931.0,1961.0,6037.0,2503.0
2.0,3.0,1586.0,258295.0,1989.0,6059.0,2106.0
2.0,1.0,1428.0,32672.0,1930.0,6037.0,5339.0
5.0,3.0,2581.0,194324.0,1969.0,6059.0,8260.0
4.0,2.5,2356.0,388507.0,1973.0,6059.0,6405.0
2.0,1.0,1551.0,231917.0,1941.0,6037.0,7748.0
3.0,3.0,1910.0,950683.0,1969.0,6037.0,8494.0
4.0,2.0,2050.0,431693.0,1963.0,6111.0,10000.0
5.0,3.0,2472.0,883523.0,1955.0,6037.0,24271.0
5.0,3.0,2509.0,481409.0,2005.0,6037.0,5565.0
3.0,2.0,1356.0,1260562.0,1924.0,6037.0,6999.0
3.0,2.0,1609.0,238020.0,1994.0,6037.0,6674.0
3.0,3.0,3065.0,233778.0,1957.0,6037.0,109066.0
4.0,2.0,1799.0,629000.0,1972.0,6059.0,6000.0
2.0,1.0,1277.0,1768147.0,1921.0,6037.0,2503.0
1.0,1.0,1219.0,85907.0,1939.0,6037.0,13400.0
4.0,4.5,3162.0,893126.0,1991.0,6059.0,35728.0
3.0,2.0,1403.0,421328.0,1952.0,6037.0,7055.0
2.0,1.0,1036.0,391449.0,1924.0,6037.0,6850.0
3.0,2.0,1228.0,350276.0,1955.0,6059.0,6600.0
2.0,1.0,1080.0,478415.0,1951.0,6037.0,5461.0
3.0,1.0,900.0,101313.0,1946.0,6037.0,3402.0
4.0,2.0,1964.0,324387.0,1952.0,6037.0,6467.0
2.0,1.0,854.0,352079.0,1924.0,6037.0,5771.0
2.0,1.0,897.0,38677.0,1950.0,6037.0,5625.0
2.0,1.0,893.0,64507.0,1926.0,6037.0,5029.0
5.0,3.0,3016.0,630544.0,1965.0,6059.0,7300.0
2.0,2.0,1195.0,532954.0,1951.0,6037.0,5341.0
3.0,1.5,1389.0,824576.0,1927.0,6111.0,10759.0
3.0,2.0,1287.0,178491.0,1988.0,6037.0,7091.0
3.0,3.0,1857.0,322461.0,1953.0,6037.0,52633.0
4.0,2.0,1882.0,93964.0,1966.0,6037.0,9101.0
3.0,2.0,2051.0,474197.0,1985.0,6111.0,8643.0
4.0,3.5,2955.0,742727.0,2006.0,6059.0,3956.0
3.0,2.0,1790.0,93565.0,1942.0,6037.0,7439.0
4.0,2.5,1775.0,500391.0,1989.0,6111.0,6475.0
5.0,4.5,2978.0,1649292.0,1967.0,6059.0,2700.0
3.0,3.0,1500.0,58359.0,1952.0,6037.0,6062.0
3.0,1.0,1000.0,143600.0,1954.0,6037.0,8246.0
3.0,3.0,2202.0,276000.0,1992.0,6037.0,9123.0
4.0,3.0,3071.0,1180000.0,1948.0,6037.0,17930.0
3.0,1.0,915.0,117066.0,2005.0,6037.0,2775.0
3.0,2.0,1475.0,329663.0,1957.0,6059.0,6273.0
2.0,2.5,1224.0,236511.0,1974.0,6059.0,1484.0
2.0,1.0,1084.0,99944.0,1946.0,6037.0,6357.0
4.0,3.5,3090.0,413565.0,1973.0,6059.0,9076.0
3.0,2.0,1359.0,426361.0,1956.0,6037.0,6353.0
4.0,3.0,2465.0,1599018.0,1941.0,6037.0,5661.0
3.0,3.0,1835.0,516388.0,1955.0,6037.0,6904.0
3.0,2.0,1554.0,874344.0,1954.0,6111.0,8000.0
3.0,1.0,978.0,133853.0,1961.0,6037.0,5806.0
3.0,1.0,1090.0,34539.0,1952.0,6037.0,6903.0
3.0,2.0,2031.0,446952.0,1969.0,6059.0,8640.0
3.0,2.0,1138.0,69388.0,1971.0,6059.0,5504.0
6.0,4.5,3625.0,787003.0,1981.0,6111.0,12873.0
5.0,3.0,2939.0,647206.0,1983.0,6111.0,6500.0
3.0,2.0,1458.0,136104.0,1970.0,6037.0,8284.0
3.0,2.0,1458.0,136104.0,1970.0,6037.0,8284.0
3.0,2.0,1848.0,527046.0,1955.0,6037.0,7918.0
4.0,2.0,1390.0,467000.0,1952.0,6037.0,6583.0
3.0,2.0,1365.0,238170.0,1928.0,6037.0,5323.0
2.0,1.0,858.0,206015.0,1954.0,6037.0,5999.0
2.0,1.0,810.0,389436.0,1953.0,6037.0,4768.0
2.0,1.0,856.0,350000.0,1945.0,6111.0,5181.0
4.0,3.0,2159.0,345495.0,1986.0,6037.0,5459.0
